challenge_id,user_id,type,date
39,106,incorrect,2019-11-20 23:12:46
39,106,incorrect,2019-11-20 23:13:42
40,106,incorrect,2019-11-20 23:14:08
49,103,incorrect,2019-11-20 23:14:14
47,106,incorrect,2019-11-20 23:16:40
52,104,incorrect,2019-11-20 23:17:51
49,106,incorrect,2019-11-20 23:17:52
52,103,incorrect,2019-11-20 23:18:01
31,110,incorrect,2019-11-20 23:18:02
52,104,incorrect,2019-11-20 23:18:05
53,104,incorrect,2019-11-20 23:18:29
32,110,incorrect,2019-11-20 23:18:55
51,106,incorrect,2019-11-20 23:19:06
34,110,incorrect,2019-11-20 23:20:05
55,104,incorrect,2019-11-20 23:20:15
55,103,incorrect,2019-11-20 23:20:18
35,110,incorrect,2019-11-20 23:20:43
56,104,incorrect,2019-11-20 23:20:44
53,106,incorrect,2019-11-20 23:20:49
56,103,incorrect,2019-11-20 23:20:55
53,106,incorrect,2019-11-20 23:20:55
56,104,incorrect,2019-11-20 23:21:03
41,110,incorrect,2019-11-20 23:22:01
37,110,incorrect,2019-11-20 23:22:17
37,110,incorrect,2019-11-20 23:22:32
37,110,incorrect,2019-11-20 23:22:37
32,107,incorrect,2019-11-20 23:23:08
40,110,incorrect,2019-11-20 23:23:20
32,107,incorrect,2019-11-20 23:23:47
41,110,incorrect,2019-11-20 23:24:56
41,110,incorrect,2019-11-20 23:25:03
32,113,incorrect,2019-11-20 23:25:12
67,103,incorrect,2019-11-20 23:25:21
67,104,incorrect,2019-11-20 23:25:29
32,113,incorrect,2019-11-20 23:25:31
67,103,incorrect,2019-11-20 23:25:34
68,104,incorrect,2019-11-20 23:25:55
34,113,incorrect,2019-11-20 23:26:20
34,113,incorrect,2019-11-20 23:26:26
51,110,incorrect,2019-11-20 23:27:32
71,104,incorrect,2019-11-20 23:27:42
52,110,incorrect,2019-11-20 23:27:44
52,110,incorrect,2019-11-20 23:27:52
52,110,incorrect,2019-11-20 23:27:57
53,110,incorrect,2019-11-20 23:28:12
53,110,incorrect,2019-11-20 23:28:22
53,110,incorrect,2019-11-20 23:28:29
73,103,incorrect,2019-11-20 23:28:54
73,104,incorrect,2019-11-20 23:28:58
55,110,incorrect,2019-11-20 23:29:02
55,110,incorrect,2019-11-20 23:29:07
55,110,incorrect,2019-11-20 23:29:11
56,110,incorrect,2019-11-20 23:29:26
74,103,incorrect,2019-11-20 23:29:44
31,115,incorrect,2019-11-20 23:30:06
31,115,incorrect,2019-11-20 23:30:21
60,110,incorrect,2019-11-20 23:30:33
76,103,incorrect,2019-11-20 23:30:39
60,110,incorrect,2019-11-20 23:30:40
76,104,incorrect,2019-11-20 23:30:43
60,110,incorrect,2019-11-20 23:30:44
31,115,incorrect,2019-11-20 23:30:46
61,110,incorrect,2019-11-20 23:31:04
74,110,incorrect,2019-11-20 23:33:08
74,110,incorrect,2019-11-20 23:33:30
74,110,incorrect,2019-11-20 23:33:36
74,110,incorrect,2019-11-20 23:33:49
69,110,incorrect,2019-11-20 23:34:02
68,110,incorrect,2019-11-20 23:34:28
73,110,incorrect,2019-11-20 23:35:34
73,110,incorrect,2019-11-20 23:35:42
73,110,incorrect,2019-11-20 23:35:46
31,116,incorrect,2019-11-20 23:42:02
31,116,incorrect,2019-11-20 23:42:10
31,116,incorrect,2019-11-20 23:42:19
31,119,incorrect,2019-11-20 23:45:29
31,119,incorrect,2019-11-20 23:45:43
33,117,incorrect,2019-11-20 23:50:20
33,117,incorrect,2019-11-20 23:50:33
34,117,incorrect,2019-11-20 23:51:04
35,117,incorrect,2019-11-20 23:51:32
35,117,incorrect,2019-11-20 23:52:08
31,119,incorrect,2019-11-20 23:52:12
35,117,incorrect,2019-11-20 23:52:23
32,119,incorrect,2019-11-20 23:52:30
33,119,incorrect,2019-11-20 23:52:50
38,119,incorrect,2019-11-20 23:53:34
38,119,incorrect,2019-11-20 23:53:41
54,119,incorrect,2019-11-20 23:55:22
40,119,incorrect,2019-11-20 23:56:02
40,119,incorrect,2019-11-20 23:56:09
36,119,incorrect,2019-11-20 23:56:37
31,121,incorrect,2019-11-21 0:06:58
33,121,incorrect,2019-11-21 0:07:45
34,121,incorrect,2019-11-21 0:08:05
34,121,incorrect,2019-11-21 0:08:34
32,122,incorrect,2019-11-21 0:10:59
33,122,incorrect,2019-11-21 0:13:33
31,124,incorrect,2019-11-21 0:14:27
31,124,incorrect,2019-11-21 0:15:26
33,124,incorrect,2019-11-21 0:16:28
78,37,incorrect,2019-11-21 0:16:40
31,127,incorrect,2019-11-21 0:29:16
31,126,incorrect,2019-11-21 0:29:17
33,126,incorrect,2019-11-21 0:31:28
33,127,incorrect,2019-11-21 0:31:30
31,129,incorrect,2019-11-21 0:32:52
31,129,incorrect,2019-11-21 0:33:04
31,129,incorrect,2019-11-21 0:33:17
34,127,incorrect,2019-11-21 0:35:07
34,126,incorrect,2019-11-21 0:35:08
35,127,incorrect,2019-11-21 0:35:40
52,124,incorrect,2019-11-21 0:35:43
52,124,incorrect,2019-11-21 0:35:57
33,129,incorrect,2019-11-21 0:36:17
36,127,incorrect,2019-11-21 0:36:23
36,126,incorrect,2019-11-21 0:36:40
34,129,incorrect,2019-11-21 0:36:41
34,129,incorrect,2019-11-21 0:36:48
34,129,incorrect,2019-11-21 0:36:54
37,126,incorrect,2019-11-21 0:37:02
34,124,incorrect,2019-11-21 0:37:26
37,129,incorrect,2019-11-21 0:37:29
34,124,incorrect,2019-11-21 0:37:40
37,129,incorrect,2019-11-21 0:37:42
40,126,incorrect,2019-11-21 0:37:58
40,126,incorrect,2019-11-21 0:38:13
41,127,incorrect,2019-11-21 0:38:50
74,124,incorrect,2019-11-21 0:39:11
44,129,incorrect,2019-11-21 0:39:12
37,124,incorrect,2019-11-21 0:41:21
49,127,incorrect,2019-11-21 0:42:03
73,124,incorrect,2019-11-21 0:42:10
73,124,incorrect,2019-11-21 0:42:42
73,124,incorrect,2019-11-21 0:43:16
50,126,incorrect,2019-11-21 0:43:17
51,126,incorrect,2019-11-21 0:43:52
52,127,incorrect,2019-11-21 0:44:14
52,126,incorrect,2019-11-21 0:44:22
31,131,incorrect,2019-11-21 0:44:23
52,127,incorrect,2019-11-21 0:44:36
53,126,incorrect,2019-11-21 0:45:14
34,131,incorrect,2019-11-21 0:45:20
53,127,incorrect,2019-11-21 0:45:21
33,132,incorrect,2019-11-21 0:45:36
33,132,incorrect,2019-11-21 0:45:43
33,132,incorrect,2019-11-21 0:45:56
55,127,incorrect,2019-11-21 0:46:26
36,131,incorrect,2019-11-21 0:46:35
34,132,incorrect,2019-11-21 0:46:50
34,132,incorrect,2019-11-21 0:47:02
37,131,incorrect,2019-11-21 0:47:24
66,126,incorrect,2019-11-21 0:50:33
52,131,incorrect,2019-11-21 0:50:33
66,126,incorrect,2019-11-21 0:50:39
52,131,incorrect,2019-11-21 0:50:47
52,131,incorrect,2019-11-21 0:50:54
66,127,incorrect,2019-11-21 0:50:55
68,127,incorrect,2019-11-21 0:51:22
68,126,incorrect,2019-11-21 0:51:32
53,131,incorrect,2019-11-21 0:51:36
69,127,incorrect,2019-11-21 0:51:44
53,131,incorrect,2019-11-21 0:51:46
53,131,incorrect,2019-11-21 0:51:50
73,126,incorrect,2019-11-21 0:52:56
73,127,incorrect,2019-11-21 0:53:12
73,126,incorrect,2019-11-21 0:53:13
73,127,incorrect,2019-11-21 0:53:39
75,126,incorrect,2019-11-21 0:54:47
77,37,incorrect,2019-11-21 0:55:15
78,37,incorrect,2019-11-21 0:57:53
79,37,incorrect,2019-11-21 0:58:01
35,124,incorrect,2019-11-21 0:58:09
31,136,incorrect,2019-11-21 1:10:01
32,136,incorrect,2019-11-21 1:10:24
31,136,incorrect,2019-11-21 1:10:42
33,136,incorrect,2019-11-21 1:11:17
33,136,incorrect,2019-11-21 1:11:28
33,136,incorrect,2019-11-21 1:11:34
35,136,incorrect,2019-11-21 1:11:59
35,136,incorrect,2019-11-21 1:12:10
35,136,incorrect,2019-11-21 1:12:19
35,136,incorrect,2019-11-21 1:12:26
36,136,incorrect,2019-11-21 1:13:07
42,136,incorrect,2019-11-21 1:15:33
53,136,incorrect,2019-11-21 1:20:13
53,136,incorrect,2019-11-21 1:20:33
53,136,incorrect,2019-11-21 1:20:38
